observation_date,W014RC1Q027SBEA_20130228,W014RC1Q027SBEA_20130328,W014RC1Q027SBEA_20130426,W014RC1Q027SBEA_20130530,W014RC1Q027SBEA_20130626,W014RC1Q027SBEA_20130731,W014RC1Q027SBEA_20130829,W014RC1Q027SBEA_20130926,W014RC1Q027SBEA_20131107,W014RC1Q027SBEA_20131220,W014RC1Q027SBEA_20140130,W014RC1Q027SBEA_20140228,W014RC1Q027SBEA_20140327,W014RC1Q027SBEA_20140430,W014RC1Q027SBEA_20140529,W014RC1Q027SBEA_20140625,W014RC1Q027SBEA_20140730,W014RC1Q027SBEA_20140828,W014RC1Q027SBEA_20140926,W014RC1Q027SBEA_20141030,W014RC1Q027SBEA_20141125,W014RC1Q027SBEA_20141223,W014RC1Q027SBEA_20150130,W014RC1Q027SBEA_20150227,W014RC1Q027SBEA_20150327,W014RC1Q027SBEA_20150429,W014RC1Q027SBEA_20150529,W014RC1Q027SBEA_20150730,W014RC1Q027SBEA_20150827,W014RC1Q027SBEA_20150925,W014RC1Q027SBEA_20151029,W014RC1Q027SBEA_20151124,W014RC1Q027SBEA_20151222,W014RC1Q027SBEA_20160129,W014RC1Q027SBEA_20160226,W014RC1Q027SBEA_20160325,W014RC1Q027SBEA_20160428,W014RC1Q027SBEA_20160527,W014RC1Q027SBEA_20160628,W014RC1Q027SBEA_20160729,W014RC1Q027SBEA_20160826,W014RC1Q027SBEA_20160929,W014RC1Q027SBEA_20161028,W014RC1Q027SBEA_20161129,W014RC1Q027SBEA_20161222,W014RC1Q027SBEA_20170127,W014RC1Q027SBEA_20170228,W014RC1Q027SBEA_20170330,W014RC1Q027SBEA_20170428,W014RC1Q027SBEA_20170526,W014RC1Q027SBEA_20170629,W014RC1Q027SBEA_20170728,W014RC1Q027SBEA_20170830,W014RC1Q027SBEA_20170928,W014RC1Q027SBEA_20171027,W014RC1Q027SBEA_20171129,W014RC1Q027SBEA_20171221,W014RC1Q027SBEA_20180126,W014RC1Q027SBEA_20180228,W014RC1Q027SBEA_20180328,W014RC1Q027SBEA_20180427,W014RC1Q027SBEA_20180530,W014RC1Q027SBEA_20180628,W014RC1Q027SBEA_20180727,W014RC1Q027SBEA_20180829,W014RC1Q027SBEA_20180927,W014RC1Q027SBEA_20181026,W014RC1Q027SBEA_20181128,W014RC1Q027SBEA_20181221,W014RC1Q027SBEA_20190228,W014RC1Q027SBEA_20190328,W014RC1Q027SBEA_20190426,W014RC1Q027SBEA_20190530,W014RC1Q027SBEA_20190627,W014RC1Q027SBEA_20190726,W014RC1Q027SBEA_20190829,W014RC1Q027SBEA_20190926,W014RC1Q027SBEA_20191030,W014RC1Q027SBEA_20191127,W014RC1Q027SBEA_20191220,W014RC1Q027SBEA_20200130,W014RC1Q027SBEA_20200227,W014RC1Q027SBEA_20200326,W014RC1Q027SBEA_20200429,W014RC1Q027SBEA_20200528,W014RC1Q027SBEA_20200625,W014RC1Q027SBEA_20200730,W014RC1Q027SBEA_20200827,W014RC1Q027SBEA_20200930,W014RC1Q027SBEA_20201029,W014RC1Q027SBEA_20201125,W014RC1Q027SBEA_20201222,W014RC1Q027SBEA_20210128,W014RC1Q027SBEA_20210225
2011-10-01,2288.6,2288.6,2288.6,2288.6,2288.6,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2251.1,2251.1,2251.1,2251.1,2251.1,2251.1,2251.1,2251.1,2251.1,2251.1,2251.1,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.6,2305.64,2305.64,2305.64,2305.64,2305.64,2305.64,2305.64,2305.64,2305.64,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2299.774,2292.872,2292.872,2292.872,2292.872,2292.872,2292.872,2292.872,2292.872
2012-01-01,2301.0,2301.0,2301.0,2301.0,2301.0,2266.3,2266.3,2266.3,2266.3,2266.3,2266.3,2266.3,2266.3,2266.3,2266.3,2266.3,2266.6,2266.6,2266.6,2266.6,2266.6,2266.6,2266.6,2266.6,2266.6,2266.6,2266.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.6,2288.613,2288.613,2288.613,2288.613,2288.613,2288.613,2288.613,2288.613,2288.613,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2289.155,2281.195,2281.195,2281.195,2281.195,2281.195,2281.195,2281.195,2281.195
2012-04-01,2310.8,2310.8,2310.8,2310.8,2310.8,2273.3,2273.3,2273.3,2273.3,2273.3,2273.3,2273.3,2273.3,2273.3,2273.3,2273.3,2272.6,2272.6,2272.6,2272.6,2272.6,2272.6,2272.6,2272.6,2272.6,2272.6,2272.6,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.041,2290.041,2290.041,2290.041,2290.041,2290.041,2290.041,2290.041,2290.041,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2298.56,2292.416,2292.416,2292.416,2292.416,2292.416,2292.416,2292.416,2292.416
2012-07-01,2326.1,2326.1,2326.1,2326.1,2326.1,2293.1,2293.1,2293.1,2293.1,2293.1,2293.1,2293.1,2293.1,2293.1,2293.1,2293.1,2284.2,2284.2,2284.2,2284.2,2284.2,2284.2,2284.2,2284.2,2284.2,2284.2,2284.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.2,2303.185,2303.185,2303.185,2303.185,2303.185,2303.185,2303.185,2303.185,2303.185,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2298.2,2294.023,2294.023,2294.023,2294.023,2294.023,2294.023,2294.023,2294.023
2012-10-01,2339.8,2338.7,2338.7,2338.7,2338.7,2301.7,2301.7,2301.7,2301.7,2301.7,2301.7,2301.7,2301.7,2301.7,2301.7,2301.7,2289.7,2289.7,2289.7,2289.7,2289.7,2289.7,2289.7,2289.7,2289.7,2289.7,2289.7,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.5,2321.53,2321.53,2321.53,2321.53,2321.53,2321.53,2321.53,2321.53,2321.53,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2312.162,2306.681,2306.681,2306.681,2306.681,2306.681,2306.681,2306.681,2306.681
2013-01-01,,,2357.1,2357.5,2355.0,2327.2,2327.2,2327.2,2327.2,2327.2,2327.2,2327.2,2327.2,2327.2,2327.2,2327.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2328.2,2328.2,2328.2,2328.2,2328.2,2328.2,2328.2,2328.2,2328.2,2328.2,2328.2,2328.2,2326.8,2326.8,2326.8,2326.8,2326.8,2326.8,2326.8,2326.8,2326.8,2326.8,2326.8,2326.8,2326.8,2326.8,2326.8,2326.771,2326.771,2326.771,2326.771,2326.771,2326.771,2326.771,2326.771,2326.771,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2328.47,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0
2013-04-01,,,,,,2346.5,2347.6,2347.1,2347.1,2347.1,2347.1,2347.1,2347.1,2347.1,2347.1,2347.1,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2339.2,2339.2,2339.2,2339.2,2339.2,2339.2,2339.2,2339.2,2339.2,2339.2,2339.2,2339.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.246,2342.246,2342.246,2342.246,2342.246,2342.246,2342.246,2342.246,2342.246,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2347.363,2340.671,2340.671,2340.671,2340.671,2340.671,2340.671,2340.671,2340.671
2013-07-01,,,,,,,,,2371.3,2372.0,2372.0,2372.0,2372.0,2372.0,2372.0,2372.0,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2342.2,2361.0,2361.0,2361.0,2361.0,2361.0,2361.0,2361.0,2361.0,2361.0,2361.0,2361.0,2361.0,2360.2,2360.2,2360.2,2360.2,2360.2,2360.2,2360.2,2360.2,2360.2,2360.2,2360.2,2360.2,2360.2,2360.2,2360.2,2360.152,2360.152,2360.152,2360.152,2360.152,2360.152,2360.152,2360.152,2360.152,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2353.969,2348.676,2348.676,2348.676,2348.676,2348.676,2348.676,2348.676,2348.676
2013-10-01,,,,,,,,,,,2351.2,2352.5,2350.7,2350.7,2350.7,2350.7,2323.5,2323.5,2323.5,2323.5,2323.5,2323.5,2323.5,2323.5,2323.5,2323.5,2323.5,2355.6,2355.6,2355.6,2355.6,2355.6,2355.6,2355.6,2355.6,2355.6,2355.6,2355.6,2355.6,2355.7,2355.7,2355.7,2355.7,2355.7,2355.7,2355.7,2355.7,2355.7,2355.7,2355.7,2355.7,2355.7,2355.7,2355.7,2355.742,2355.742,2355.742,2355.742,2355.742,2355.742,2355.742,2355.742,2355.742,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2347.756,2341.682,2341.682,2341.682,2341.682,2341.682,2341.682,2341.682,2341.682
2014-01-01,,,,,,,,,,,,,,2388.5,2388.4,2388.7,2367.3,2367.3,2367.3,2367.3,2367.3,2367.3,2367.3,2367.3,2367.3,2367.3,2367.3,2390.3,2390.3,2390.3,2390.3,2390.3,2390.3,2390.3,2390.3,2390.3,2390.3,2390.3,2390.3,2391.4,2391.4,2391.4,2391.4,2391.4,2391.4,2391.4,2391.4,2391.4,2391.4,2391.4,2391.4,2390.8,2390.8,2390.8,2390.848,2390.848,2390.848,2390.848,2390.848,2390.848,2390.848,2390.848,2390.848,2389.911,2389.911,2389.911,2389.911,2389.911,2389.911,2389.911,2389.911,2389.911,2389.911,2389.911,2388.434,2388.434,2388.434,2388.434,2388.434,2388.434,2388.434,2388.434,2388.434,2388.434,2388.434,2388.434,2379.142,2379.142,2379.142,2379.142,2379.142,2379.142,2379.142,2379.142
2014-04-01,,,,,,,,,,,,,,,,,2387.2,2387.5,2387.1,2387.1,2387.1,2387.1,2387.1,2387.1,2387.1,2387.1,2387.1,2429.8,2429.8,2429.8,2429.8,2429.8,2429.8,2429.8,2429.8,2429.8,2429.8,2429.8,2429.8,2438.6,2438.6,2438.6,2438.6,2438.6,2438.6,2438.6,2438.6,2438.6,2438.6,2438.6,2438.6,2440.8,2440.8,2440.8,2440.82,2440.82,2440.82,2440.82,2440.82,2440.82,2440.82,2440.82,2440.82,2439.833,2439.833,2439.833,2439.833,2439.833,2439.833,2439.833,2439.833,2439.833,2439.833,2439.833,2439.674,2439.674,2439.674,2439.674,2439.674,2439.674,2439.674,2439.674,2439.674,2439.674,2439.674,2439.674,2434.547,2434.547,2434.547,2434.547,2434.547,2434.547,2434.547,2434.547
2014-07-01,,,,,,,,,,,,,,,,,,,,2461.8,2461.5,2460.7,2460.7,2460.7,2460.7,2460.7,2460.7,2471.7,2471.7,2471.7,2471.7,2471.7,2471.7,2471.7,2471.7,2471.7,2471.7,2471.7,2471.7,2477.3,2477.3,2477.3,2477.3,2477.3,2477.3,2477.3,2477.3,2477.3,2477.3,2477.3,2477.3,2474.3,2474.3,2474.3,2474.263,2474.263,2474.263,2474.263,2474.263,2474.263,2474.263,2474.263,2474.263,2470.562,2470.562,2470.562,2470.562,2470.562,2470.562,2470.562,2470.562,2470.562,2470.562,2470.562,2473.243,2473.243,2473.243,2473.243,2473.243,2473.243,2473.243,2473.243,2473.243,2473.243,2473.243,2473.243,2468.435,2468.435,2468.435,2468.435,2468.435,2468.435,2468.435,2468.435
2014-10-01,,,,,,,,,,,,,,,,,,,,,,,2470.1,2462.9,2463.4,2463.4,2463.4,2484.0,2484.0,2484.0,2484.0,2484.0,2484.0,2484.0,2484.0,2484.0,2484.0,2484.0,2484.0,2487.2,2487.2,2487.2,2487.2,2487.2,2487.2,2487.2,2487.2,2487.2,2487.2,2487.2,2487.2,2489.1,2489.1,2489.1,2489.061,2489.061,2489.061,2489.061,2489.061,2489.061,2489.061,2489.061,2489.061,2487.462,2487.462,2487.462,2487.462,2487.462,2487.462,2487.462,2487.462,2487.462,2487.462,2487.462,2492.393,2492.393,2492.393,2492.393,2492.393,2492.393,2492.393,2492.393,2492.393,2492.393,2492.393,2492.393,2483.725,2483.725,2483.725,2483.725,2483.725,2483.725,2483.725,2483.725
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,2517.9,2518.6,2539.4,2539.4,2539.4,2539.4,2539.4,2539.4,2539.4,2539.4,2539.4,2539.4,2539.4,2539.4,2540.9,2540.9,2540.9,2540.9,2540.9,2540.9,2540.9,2540.9,2540.9,2540.9,2540.9,2540.9,2548.0,2548.0,2548.0,2547.993,2547.993,2547.993,2547.993,2547.993,2547.993,2547.993,2547.993,2547.993,2547.861,2547.861,2547.861,2547.861,2547.861,2547.861,2547.861,2547.861,2547.861,2547.861,2547.861,2546.151,2546.151,2546.151,2546.151,2546.151,2546.151,2546.151,2546.151,2546.151,2546.151,2546.151,2546.151,2536.772,2536.772,2536.772,2536.772,2536.772,2536.772,2536.772,2536.772
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.1,2541.9,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2542.2,2545.5,2545.5,2545.5,2545.5,2545.5,2545.5,2545.5,2545.5,2545.5,2545.5,2545.5,2545.5,2560.1,2560.1,2560.1,2560.129,2560.129,2560.129,2560.129,2560.129,2560.129,2560.129,2560.129,2560.129,2562.166,2562.166,2562.166,2562.166,2562.166,2562.166,2562.166,2562.166,2562.166,2562.166,2562.166,2561.283,2561.283,2561.283,2561.283,2561.283,2561.283,2561.283,2561.283,2561.283,2561.283,2561.283,2561.283,2558.189,2558.189,2558.189,2558.189,2558.189,2558.189,2558.189,2558.189
2015-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.7,2582.4,2582.2,2582.2,2582.2,2582.2,2582.2,2582.2,2582.2,2579.7,2579.7,2579.7,2579.7,2579.7,2579.7,2579.7,2579.7,2579.7,2579.7,2579.7,2579.7,2584.5,2584.5,2584.5,2584.526,2584.526,2584.526,2584.526,2584.526,2584.526,2584.526,2584.526,2584.526,2582.861,2582.861,2582.861,2582.861,2582.861,2582.861,2582.861,2582.861,2582.861,2582.861,2582.861,2582.689,2582.689,2582.689,2582.689,2582.689,2582.689,2582.689,2582.689,2582.689,2582.689,2582.689,2582.689,2575.791,2575.791,2575.791,2575.791,2575.791,2575.791,2575.791,2575.791
2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593.9,2594.3,2593.4,2593.4,2593.4,2593.4,2593.5,2593.5,2593.5,2593.5,2593.5,2593.5,2593.5,2593.5,2593.5,2593.5,2593.5,2593.5,2598.7,2598.7,2598.7,2598.695,2598.695,2598.695,2598.695,2598.695,2598.695,2598.695,2598.695,2598.695,2600.369,2600.369,2600.369,2600.369,2600.369,2600.369,2600.369,2600.369,2600.369,2600.369,2600.369,2604.766,2604.766,2604.766,2604.766,2604.766,2604.766,2604.766,2604.766,2604.766,2604.766,2604.766,2604.766,2601.719,2601.719,2601.719,2601.719,2601.719,2601.719,2601.719,2601.719
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.9,2627.0,2627.3,2629.8,2629.8,2629.8,2629.8,2629.8,2629.8,2629.8,2629.8,2629.8,2629.8,2629.8,2629.8,2626.8,2626.8,2626.8,2626.815,2626.815,2626.815,2626.815,2626.815,2626.815,2626.815,2626.815,2626.815,2628.349,2628.349,2628.349,2628.349,2628.349,2628.349,2628.349,2628.349,2628.349,2628.349,2628.349,2623.481,2623.481,2623.481,2623.481,2623.481,2623.481,2623.481,2623.481,2623.481,2623.481,2623.481,2623.481,2618.564,2618.564,2618.564,2618.564,2618.564,2618.564,2618.564,2618.564
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631.6,2631.7,2632.0,2632.0,2632.0,2632.0,2632.0,2632.0,2632.0,2632.0,2632.0,2632.0,2634.2,2634.2,2634.2,2634.169,2634.169,2634.169,2634.169,2634.169,2634.169,2634.169,2634.169,2634.169,2644.248,2644.248,2644.248,2644.248,2644.248,2644.248,2644.248,2644.248,2644.248,2644.248,2644.248,2638.828,2638.828,2638.828,2638.828,2638.828,2638.828,2638.828,2638.828,2638.828,2638.828,2638.828,2638.828,2636.55,2636.55,2636.55,2636.55,2636.55,2636.55,2636.55,2636.55
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.8,2667.0,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2663.4,2663.4,2663.4,2663.437,2663.437,2663.437,2663.437,2663.437,2663.437,2663.437,2663.437,2663.437,2671.052,2671.052,2671.052,2671.052,2671.052,2671.052,2671.052,2671.052,2671.052,2671.052,2671.052,2665.954,2665.954,2665.954,2665.954,2665.954,2665.954,2665.954,2665.954,2665.954,2665.954,2665.954,2665.954,2663.676,2663.676,2663.676,2663.676,2663.676,2663.676,2663.676,2663.676
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.4,2681.6,2679.0,2679.0,2679.0,2679.0,2669.3,2669.3,2669.3,2669.345,2669.345,2669.345,2669.345,2669.345,2669.345,2669.345,2669.345,2669.345,2683.316,2683.316,2683.316,2683.316,2683.316,2683.316,2683.316,2683.316,2683.316,2683.316,2683.316,2685.526,2685.526,2685.526,2685.526,2685.526,2685.526,2685.526,2685.526,2685.526,2685.526,2685.526,2685.526,2683.279,2683.279,2683.279,2683.279,2683.279,2683.279,2683.279,2683.279
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.5,2720.8,2718.6,2700.9,2700.9,2700.9,2700.937,2700.937,2700.937,2700.937,2700.937,2700.937,2700.937,2700.937,2700.937,2707.289,2707.289,2707.289,2707.289,2707.289,2707.289,2707.289,2707.289,2707.289,2707.289,2707.289,2699.76,2699.76,2699.76,2699.76,2699.76,2699.76,2699.76,2699.76,2699.76,2699.76,2699.76,2699.76,2702.859,2702.859,2702.859,2702.859,2702.859,2702.859,2702.859,2702.859
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.9,2685.8,2685.6,2685.599,2685.599,2685.599,2685.599,2685.599,2685.599,2685.599,2685.599,2685.599,2702.365,2702.365,2702.365,2702.365,2702.365,2702.365,2702.365,2702.365,2702.365,2702.365,2702.365,2694.82,2694.82,2694.82,2694.82,2694.82,2694.82,2694.82,2694.82,2694.82,2694.82,2694.82,2694.82,2694.554,2694.554,2694.554,2694.554,2694.554,2694.554,2694.554,2694.554
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717.489,2716.15,2718.307,2718.307,2718.307,2718.307,2718.307,2718.307,2718.307,2736.701,2736.701,2736.701,2736.701,2736.701,2736.701,2736.701,2736.701,2736.701,2736.701,2736.701,2728.573,2728.573,2728.573,2728.573,2728.573,2728.573,2728.573,2728.573,2728.573,2728.573,2728.573,2728.573,2735.555,2735.555,2735.555,2735.555,2735.555,2735.555,2735.555,2735.555
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728.629,2732.813,2730.975,2730.975,2730.975,2730.975,2754.561,2754.561,2754.561,2754.561,2754.561,2754.561,2754.561,2754.561,2754.561,2754.561,2754.561,2765.029,2765.029,2765.029,2765.029,2765.029,2765.029,2765.029,2765.029,2765.029,2765.029,2765.029,2765.029,2772.447,2772.447,2772.447,2772.447,2772.447,2772.447,2772.447,2772.447
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2767.821,2767.038,2769.117,2800.052,2800.052,2800.052,2800.052,2800.052,2800.052,2800.052,2800.052,2800.052,2800.052,2800.052,2809.469,2809.469,2809.469,2809.469,2809.469,2809.469,2809.469,2809.469,2809.469,2809.469,2809.469,2809.469,2821.805,2821.805,2821.805,2821.805,2821.805,2821.805,2821.805,2821.805
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2825.705,2828.942,2828.763,2828.763,2828.763,2828.763,2828.763,2828.763,2828.763,2828.763,2828.763,2841.942,2841.942,2841.942,2841.942,2841.942,2841.942,2841.942,2841.942,2841.942,2841.942,2841.942,2841.942,2841.281,2841.281,2841.281,2841.281,2841.281,2841.281,2841.281,2841.281
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852.348,2852.859,2853.097,2853.097,2853.097,2853.097,2853.097,2853.097,2851.346,2851.346,2851.346,2851.346,2851.346,2851.346,2851.346,2851.346,2851.346,2851.346,2851.346,2851.346,2861.542,2861.542,2861.542,2861.542,2861.542,2861.542,2861.542,2861.542
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2874.824,2874.101,2874.101,2874.101,2874.101,2881.307,2881.307,2881.307,2881.307,2881.307,2881.307,2881.307,2881.307,2881.307,2881.307,2881.307,2881.307,2885.48,2885.48,2885.48,2885.48,2885.48,2885.48,2885.48,2885.48
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2981.859,2981.617,2980.311,2992.677,2992.677,2992.677,2992.677,2992.677,2992.677,2992.677,2992.677,2992.677,2992.677,2992.677,2992.677,2968.888,2968.888,2968.888,2968.888,2968.888,2968.888,2968.888,2968.888
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017.32,3017.755,3017.388,3017.388,3017.388,3017.388,3017.388,3017.388,3017.388,3017.388,3017.388,3017.388,2998.534,2998.534,2998.534,2998.534,2998.534,2998.534,2998.534,2998.534
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3045.523,3045.631,3045.66,3045.66,3045.66,3045.66,3045.66,3045.66,3045.66,3016.53,3016.53,3016.53,3016.53,3016.53,3016.53,3016.53,3016.53
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072.235,3080.716,3079.652,3079.652,3079.652,3079.652,3039.855,3039.855,3039.855,3039.855,3039.855,3039.855,3039.855,3039.855
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3170.666,3171.759,3174.558,3129.709,3129.709,3129.709,3129.709,3129.709,3129.709,3129.709,3129.709
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6266.494,6314.537,6293.923,6293.923,6293.923,6293.923,6293.923,6293.923
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.865,4298.474,4305.274,4305.274,4305.274
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741.795,3735.523
